uninumbr,cert,year,deposits
443391,6672,2019,26559000
443392,6672,2019,33292000
443393,6672,2019,53238000
443394,6672,2019,37351000
443395,6672,2019,62418000
443396,6672,2019,46857000
443397,6672,2019,51458000
443399,6672,2019,40865000
453630,6672,2019,31176000
453631,6672,2019,1590791000
453632,6672,2019,113297000
453633,6672,2019,13921000
453635,6672,2019,20040000
453636,6672,2019,25210000
453637,6672,2019,35143000
453638,6672,2019,10097000
453639,6672,2019,19957000
453640,6672,2019,66295000
453641,6672,2019,31570000
453642,6672,2019,28781000
453643,6672,2019,26363000
453644,6672,2019,44826000
453661,6672,2019,58278000
462591,6672,2019,28792000
462594,6672,2019,13666000
462597,6672,2019,31341000
462600,6672,2019,53311000
462607,6672,2019,30948000
462623,6672,2019,20456000
462625,6672,2019,20603000
466590,6672,2019,43151000
466592,6672,2019,23186000
479663,6672,2019,76077000
479684,6672,2019,13029000
479688,6672,2019,14505000
479689,6672,2019,31058000
479690,6672,2019,16175000
479693,6672,2019,31169000
479701,6672,2019,44554000
479710,6672,2019,18575000
479712,6672,2019,58405000
482998,6672,2019,46747000
494197,6672,2019,88738000
494201,6672,2019,21291000
494202,6672,2019,57610000
494205,6672,2019,28746000
494206,6672,2019,18238000
494207,6672,2019,23017000
494209,6672,2019,31179000
494210,6672,2019,12715000
494812,6672,2019,23405000
510887,6672,2019,65163000
527670,6672,2019,9112000
570368,6672,2019,9800000
585262,6672,2019,7498000
604903,6672,2019,6163000
604906,6672,2019,8521000
2312,6672,2019,108796000
12419,6672,2019,47991000
45839,6672,2019,78634000
275130,6672,2019,44065000
40555,6672,2019,51052000
43814,6672,2019,216844000
201646,6672,2019,63143000
40938,6672,2019,47130000
273203,6672,2019,90846000
11120,6672,2019,165063000
240321,6672,2019,40017000
277052,6672,2019,34375000
13721,6672,2019,117424000
250075,6672,2019,39268000
10427,6672,2019,115862000
237635,6672,2019,50629000
269489,6672,2019,58216000
269490,6672,2019,103646000
269491,6672,2019,78828000
41460,6672,2019,73035000
43944,6672,2019,340503000
11482,6672,2019,305694000
47446,6672,2019,104048000
223023,6672,2019,19438000
42851,6672,2019,103524000
278288,6672,2019,25699000
278289,6672,2019,38027000
438825,6672,2019,4482691000
12391,6672,2019,543912000
245502,6672,2019,67514000
241432,6672,2019,36283000
14090,6672,2019,76976000
251058,6672,2019,15314000
245503,6672,2019,42293000
360914,6672,2019,22849000
364968,6672,2019,25574000
365837,6672,2019,34915000
423426,6672,2019,101347000
438943,6672,2019,52457000
445623,6672,2019,14052000
445624,6672,2019,21857000
452112,6672,2019,25920000
457971,6672,2019,68134000
463391,6672,2019,21591000
466647,6672,2019,33193000
470553,6672,2019,23656000
474365,6672,2019,5164000
474366,6672,2019,4492000
474367,6672,2019,5571000
479720,6672,2019,4284000
479721,6672,2019,2175000
13792,6672,2019,66173000
250249,6672,2019,45791000
223008,6672,2019,40189000
13887,6672,2019,53703000
250491,6672,2019,75204000
8559,6672,2019,134889000
229876,6672,2019,26285000
10562,6672,2019,60874000
10369,6672,2019,90078000
237530,6672,2019,0
10507,6672,2019,142288000
237907,6672,2019,0
6902,6672,2019,220443000
15806,6672,2019,165778000
11501,6672,2019,83046000
11870,6672,2019,60438000
15968,6672,2019,54920000
61732,6672,2019,327919000
443457,6672,2019,22175000
518527,6672,2019,190785000
11681,6672,2019,98769000
242602,6672,2019,0
254981,6672,2019,41327000
13665,6672,2019,132001000
254986,6672,2019,43677000
260617,6672,2019,175492000
45586,6672,2019,275463000
47821,6672,2019,137311000
356603,6672,2019,74605000
361802,6672,2019,322093000
429720,6672,2019,15125000
441839,6672,2019,21020000
445241,6672,2019,23483000
478367,6672,2019,168294000
478368,6672,2019,65960000
492687,6672,2019,57672000
571406,6672,2019,134223000
590,6672,2019,400151000
8118,6672,2019,505840000
227926,6672,2019,142210000
15042,6672,2019,883288000
265254,6672,2019,144479000
243798,6672,2019,82071000
12366,6672,2019,120848000
271208,6672,2019,36460000
271209,6672,2019,51728000
271210,6672,2019,97402000
271211,6672,2019,62363000
39901,6672,2019,89028000
10509,6672,2019,93227000
13503,6672,2019,170465000
249278,6672,2019,98748000
10870,6672,2019,246053000
238714,6672,2019,235744000
15315,6672,2019,94454000
17007,6672,2019,532079000
238716,6672,2019,13579000
238717,6672,2019,143960000
12408,6672,2019,60477000
9788,6672,2019,53120000
7892,6672,2019,18155000
1202,6672,2019,34558000
245559,6672,2019,94859000
6163,6672,2019,85199000
220740,6672,2019,0
220741,6672,2019,335820000
40798,6672,2019,53398000
264335,6672,2019,46496000
41662,6672,2019,49718000
245560,6672,2019,40882000
2292,6672,2019,56625000
201436,6672,2019,0
201437,6672,2019,63476000
201438,6672,2019,65972000
12845,6672,2019,100950000
201441,6672,2019,84224000
39895,6672,2019,74657000
6922,6672,2019,24827000
12263,6672,2019,77448000
244990,6672,2019,119034000
238638,6672,2019,46032000
238639,6672,2019,35968000
223057,6672,2019,49196000
223058,6672,2019,82788000
14305,6672,2019,68982000
251591,6672,2019,75826000
11810,6672,2019,78094000
12224,6672,2019,209581000
251199,6672,2019,80311000
13618,6672,2019,142329000
2333,6672,2019,38301000
14501,6672,2019,27024000
233787,6672,2019,57464000
358567,6672,2019,51203000
419981,6672,2019,64778000
419983,6672,2019,54226000
419984,6672,2019,78210000
420174,6672,2019,50350000
12021,6672,2019,66828000
2453,6672,2019,82774000
266070,7213,2019,285000000
266071,7213,2019,110000000
266072,7213,2019,1801000000
266073,7213,2019,165000000
266074,7213,2019,176000000
266076,7213,2019,211000000
266078,7213,2019,755000000
266092,7213,2019,128000000
266093,7213,2019,151000000
266096,7213,2019,179000000
266101,7213,2019,110000000
266102,7213,2019,428000000
266107,7213,2019,351000000
359076,7213,2019,52000000
456158,7213,2019,237000000
456160,7213,2019,126000000
465597,7213,2019,77000000
467108,7213,2019,66000000
467123,7213,2019,12000000
467136,7213,2019,65000000
467905,7213,2019,85000000
473091,7213,2019,70000000
476040,7213,2019,1641000000
479113,7213,2019,33000000
541295,7213,2019,45000000
40553,7213,2019,105000000
263066,7213,2019,311000000
41654,7213,2019,398000000
270800,7213,2019,57000000
270802,7213,2019,167000000
270803,7213,2019,186000000
270804,7213,2019,122000000
270805,7213,2019,266000000
270806,7213,2019,187000000
270807,7213,2019,98000000
270808,7213,2019,65000000
270813,7213,2019,221000000
270814,7213,2019,77000000
270815,7213,2019,196000000
270817,7213,2019,519000000
270818,7213,2019,110000000
43901,7213,2019,215000000
270819,7213,2019,154000000
270820,7213,2019,421000000
270821,7213,2019,177000000
43439,7213,2019,162000000
43300,7213,2019,261000000
270825,7213,2019,225000000
270827,7213,2019,207000000
43291,7213,2019,96000000
270830,7213,2019,127000000
270834,7213,2019,240000000
270842,7213,2019,184000000
270849,7213,2019,127000000
270850,7213,2019,97000000
270851,7213,2019,171000000
43750,7213,2019,127000000
270853,7213,2019,125000000
45761,7213,2019,237000000
281231,7213,2019,165000000
281235,7213,2019,109000000
570389,7946,2019,0
40551,8273,2019,53589000
8630,8273,2019,91880000
5401,8487,2019,15623000
218599,8487,2019,41234000
218600,8487,2019,40514000
3932,8487,2019,15962000
5404,8491,2019,43780000
6907,8491,2019,7905000
357411,8491,2019,24061000
11096,8491,2019,18544000
543240,8491,2019,6905000
605,8491,2019,30177000
498618,8491,2019,8863000
5405,8492,2019,31442000
451124,8492,2019,5330000
577,899,2019,64350000
362315,899,2019,583000
580,902,2019,146102000
186599,902,2019,25667000
446837,902,2019,44562000
480046,902,2019,17670000
581,903,2019,705420000
478553,903,2019,49383000
5812,9079,2019,118919000
219390,9079,2019,0
6161,9079,2019,30315000
9643,9079,2019,65312000
233647,9079,2019,9348000
5813,9080,2019,67709000
219391,9080,2019,34302000
219392,9080,2019,37541000
438911,9080,2019,16984000
596403,9080,2019,12123000
440098,91325,2019,0
589,913,2019,21532651000
14230,913,2019,498318000
2361,913,2019,488439000
186644,913,2019,96047000
464782,913,2019,34425000
186640,913,2019,15855000
186641,913,2019,551144000
595,920,2019,20565000
186659,920,2019,4705000
186661,920,2019,16069000
599,924,2019,188912000
429562,924,2019,68522000
429563,924,2019,15086000
6945,924,2019,32587000
603973,924,2019,5167000
5919,9259,2019,76531000
219786,9259,2019,39978000
698,9259,2019,7857000
600,925,2019,68849000
5920,9260,2019,28571000
219787,9260,2019,0
219788,9260,2019,118342000
219789,9260,2019,48357000
219790,9260,2019,43674000
365353,9260,2019,72634000
419069,9260,2019,40728000
445285,9260,2019,151745000
5923,9263,2019,101140000
219791,9263,2019,62930000
16277,9263,2019,50031000
219792,9263,2019,40983000
219793,9263,2019,87489000
466415,9263,2019,40505000
5924,9264,2019,42121000
445671,9264,2019,6088000
5925,9265,2019,86909000
601,926,2019,113005000
186672,926,2019,0
222402,926,2019,11507000
9233,926,2019,22980000
186673,926,2019,16692000
471475,926,2019,4341000
2372,926,2019,17718000
10689,926,2019,8356000
2336,926,2019,100505000
5932,9273,2019,64455000
219808,9273,2019,0
5933,9274,2019,31785000
604,931,2019,36131000
6677,9369,2019,39706000
610,938,2019,75024000
611,939,2019,41045000
6156,9631,2019,129538000
220733,9631,2019,30032000
517806,9631,2019,28195000
606336,9631,2019,51504000
6157,9632,2019,56260000
8958,9632,2019,66387000
567745,9632,2019,91905000
270897,9632,2019,52219000
220734,9632,2019,0
278223,9632,2019,33082000
428549,9632,2019,30636000
278225,9632,2019,14627000
6159,9632,2019,0
6394,10004,2020,47555000
6890,10004,2020,36758000
6400,10011,2020,157484000
221691,10011,2020,22192000
362475,10011,2020,20811000
7441,10011,2020,14610000
6401,10012,2020,53972000
221692,10012,2020,14504000
469744,10012,2020,21176000
7850,10012,2020,15364000
226864,10012,2020,13250000
365860,10012,2020,38965000
6404,10015,2020,66108000
221699,10015,2020,9650000
461649,10015,2020,22567000
7856,10015,2020,5899000
614811,10015,2020,7496000
6419,10044,2020,507725000
7968,10044,2020,46721000
221732,10044,2020,60784000
221733,10044,2020,20162000
221734,10044,2020,35741000
270766,10044,2020,89068000
8109,10044,2020,39118000
227891,10044,2020,38291000
227892,10044,2020,0
233497,10044,2020,6329000
233498,10044,2020,18988000
9543,10044,2020,50452000
233334,10044,2020,14143000
7861,10044,2020,40606000
437182,10044,2020,19942000
220326,10044,2020,17878000
207566,10044,2020,28828000
9405,10044,2020,12013000
475452,10044,2020,7286000
13631,10044,2020,126295000
7421,10044,2020,57591000
249661,10044,2020,13910000
270768,10044,2020,14840000
270767,10044,2020,14634000
57106,10044,2020,172973000
262167,10044,2020,42583000
262169,10044,2020,25550000
3596,10044,2020,105556000
8450,10044,2020,20028000
207577,10044,2020,12859000
227875,10044,2020,10076000
8237,10044,2020,19467000
7412,10044,2020,12532000
6127,10044,2020,16615000
220322,10044,2020,19793000
221685,10044,2020,15023000
530768,10159,2020,10975000
580089,10159,2020,0
678,1022,2020,90023000
187693,1022,2020,11651000
8949,1022,2020,16956000
15621,1022,2020,21086000
7969,1022,2020,22629000
5543,1022,2020,43583000
285301,1022,2020,23754000
285302,1022,2020,25910000
6646,10374,2020,41776000
222348,10374,2020,24609000
222349,10374,2020,13657000
439655,10374,2020,18076000
6647,10375,2020,31401000
418872,10375,2020,43306000
442579,10375,2020,17395000
451606,10375,2020,42881000
6649,10378,2020,38920000
222352,10378,2020,60151000
222353,10378,2020,35313000
357769,10378,2020,60054000
9581,10378,2020,33834000
506567,10378,2020,55669000
6651,10380,2020,191454000
510993,10380,2020,39505000
614812,10380,2020,0
6653,10382,2020,100920000
16567,10382,2020,18845000
441090,10382,2020,15028000
6654,10383,2020,209647000
446065,10383,2020,15129000
466122,10383,2020,57157000
225231,10383,2020,33134000
225233,10383,2020,56204000
6655,10384,2020,34934000
231835,10384,2020,22262000
5780,10384,2020,28063000
42140,10384,2020,36408000
274345,10384,2020,17590000
42156,10384,2020,14472000
285101,10384,2020,22993000
6892,10741,2020,42524000
222964,10741,2020,11837000
457010,10741,2020,6907000
775,1100,2020,27938000
187940,1100,2020,34123000
278138,11063,2020,48066000
278139,11063,2020,55591000
278140,11063,2020,57708000
278141,11063,2020,42578000
278143,11063,2020,80815000
278144,11063,2020,30561000
432059,11063,2020,25609000
440840,11063,2020,30353000
541328,11063,2020,89400000
7963,11063,2020,6702000
227290,11063,2020,34433000
455259,11063,2020,47235000
473978,11063,2020,15140000
625164,11063,2020,10093000
7161,11225,2020,105859000
7164,11228,2020,178139000
270094,11228,2020,7647000
334445,11228,2020,0
334446,11228,2020,0
359371,11228,2020,54245000
9490,11228,2020,31255000
7166,11232,2020,98896000
224163,11232,2020,32700000
7168,11235,2020,52538000
7169,11236,2020,135085000
7425,11236,2020,22272000
445684,11236,2020,6590000
424623,11236,2020,9808000
267210,11236,2020,8623000
540087,11236,2020,47634000
9518,11236,2020,56567000
473977,11236,2020,27220000
225247,11236,2020,24341000
1001,11236,2020,48123000
189663,11236,2020,33279000
363508,11236,2020,3000
467735,11236,2020,24559000
224164,11236,2020,185450000
233310,11236,2020,25270000
233311,11236,2020,92419000
224165,11236,2020,104306000
428769,11236,2020,6923000
444378,11236,2020,71687000
7409,11595,2020,86424000
511679,11595,2020,19239000
606457,11595,2020,4240000
624936,11595,2020,2171000
225224,11595,2020,29371000
225227,11595,2020,62930000
360629,11595,2020,54548000
365679,11595,2020,28971000
4169,11595,2020,108421000
7414,11601,2020,94379000
225234,11601,2020,0
270078,11601,2020,36190000
225236,11601,2020,8742000
233313,11601,2020,46641000
456661,11601,2020,21777000
622027,11601,2020,338000
7419,11608,2020,240558000
7431,11623,2020,72155000
612399,11623,2020,7141000
364388,11623,2020,105596000
580282,11623,2020,8077000
362381,11623,2020,64882000
279464,11623,2020,28141000
279463,11623,2020,31319000
43021,11729,2020,73392000
603498,11729,2020,35910000
7835,12322,2020,67718000
226839,12322,2020,9219000
531343,12322,2020,36853000
533978,12322,2020,35984000
551811,12322,2020,18497000
225261,12322,2020,19451000
225262,12322,2020,7779000
579102,12322,2020,11807000
226840,12322,2020,132914000
226841,12322,2020,27587000
226842,12322,2020,6100000
423082,12322,2020,8904000
431392,12322,2020,36190000
269212,12322,2020,22147000
269213,12322,2020,17409000
506557,12322,2020,5312000
7837,12325,2020,94924000
7839,12327,2020,199593000
226846,12327,2020,17088000
226848,12327,2020,2237000
226849,12327,2020,24693000
359518,12327,2020,20971000
443997,12327,2020,19761000
7842,12331,2020,162453000
8245,12331,2020,30350000
437248,12331,2020,15096000
7418,12331,2020,72195000
442955,12331,2020,22507000
7855,12349,2020,49973000
226866,12349,2020,44371000
428183,12349,2020,22691000
587682,12349,2020,6874000
7859,12354,2020,46454000
7860,12355,2020,30276000
226871,12355,2020,3853000
9502,12355,2020,10627000
441046,12355,2020,18118000
7959,12511,2020,86496000
207623,12511,2020,7665000
227281,12511,2020,25203000
10138,12511,2020,32238000
235802,12511,2020,18217000
7960,12512,2020,35358000
227282,12512,2020,12163000
227285,12512,2020,39441000
7961,12513,2020,59996000
9539,12513,2020,76978000
589550,12513,2020,41241000
7962,12514,2020,132247000
227287,12514,2020,69201000
227288,12514,2020,52439000
227289,12514,2020,63036000
358965,12514,2020,37225000
595724,12514,2020,43589000
620442,12514,2020,1896000
7965,12517,2020,316220000
479127,12517,2020,29715000
269381,12517,2020,78506000
440172,12517,2020,50218000
535354,12517,2020,35906000
581982,12517,2020,13959000
581983,12517,2020,2822000
227296,12517,2020,92889000
591431,12517,2020,37220000
227297,12517,2020,101126000
227299,12517,2020,0
227300,12517,2020,90132000
357185,12517,2020,62096000
365854,12517,2020,76526000
437201,12517,2020,45233000
8035,12661,2020,80267000
425206,12661,2020,17904000
8094,12781,2020,101837000
490143,12781,2020,48960000
9553,12781,2020,30397000
340730,12781,2020,15609000
7416,12781,2020,69285000
225243,12781,2020,5918000
364349,12781,2020,33863000
9277,12781,2020,45561000
227872,12781,2020,52033000
360455,12781,2020,52438000
365440,12781,2020,34803000
8101,12788,2020,238709000
227880,12788,2020,0
227881,12788,2020,0
227882,12788,2020,0
227883,12788,2020,37162000
362220,12788,2020,2445000
431406,12788,2020,63050000
431407,12788,2020,43167000
8116,12814,2020,275976000
227908,12814,2020,8749000
227916,12814,2020,20616000
468301,12814,2020,5779000
507805,12814,2020,5434000
8103,12814,2020,39080000
9720,12814,2020,63606000
10326,12814,2020,19419000
8104,12814,2020,27077000
8395,12814,2020,16591000
227909,12814,2020,14128000
229405,12814,2020,14329000
227910,12814,2020,20729000
227911,12814,2020,16534000
227912,12814,2020,25718000
227913,12814,2020,16737000
227915,12814,2020,47172000
569869,12923,2020,146595000
9593,12923,2020,144241000
208955,12923,2020,186123000
10060,12923,2020,83288000
235566,12923,2020,59761000
1624,12923,2020,183559000
192691,12923,2020,16852000
277054,12923,2020,143860000
563325,12923,2020,65504000
8229,13023,2020,111481000
468169,13023,2020,67039000
